1065, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДИДЖИТАЛ ЛОГИСТИК", "ООО ДИДЖИТАЛ ЛОГИСТИК", 7727331150, 5177746018203, null, "62.01", "Разработка компьютерного программного обеспечения"
1066, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЭЛИАС КОНСАЛТ", "ООО ЭЛИАС КОНСАЛТ", 7715628646, 1067761209603, "elias.ru", "62.01", "Разработка компьютерного программного обеспечения"
1067, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СОЛИДЛАБ", "ООО СОЛИДЛАБ", 7714855830, 1117746890579, null, "62.01", "Разработка компьютерного программного обеспечения"
1068, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ С-ГРУПП", "ООО С-ГРУПП", 7703224085, 1157746240772, null, "62.01", "Разработка компьютерного программного обеспечения"
1069, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ВЕБ-ПОТОК", "ООО ВЕБ-ПОТОК", 7720829965, 5147746269523, "pizza-gurmana.ru", "62.01", "Разработка компьютерного программного обеспечения"
1070, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МАГНАМЕДИА", "ООО МАГНАМЕДИА", 7705361094, 1027739534151, "magnamedia.ru", "62.01", "Разработка компьютерного программного обеспечения"
1071, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ГРУППА КОМПАНИЙ МЕДЖИК ТРАСТ", "ООО ГРУППА КОМПАНИЙ МЕДЖИК ТРАСТ", 7701098614, 1157746310391, null, "62.01", "Разработка компьютерного программного обеспечения"
1072, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ИНТЕЛЛЕКТУАЛЬНЫЕ ТЕЛЕМАТИЧЕСКИЕ СИСТЕМЫ И СЕРВИСЫ", "ООО ИНТЕЛЛЕКТУАЛЬНЫЕ ТЕЛЕМАТИЧЕСКИЕ СИСТЕМЫ И СЕРВИСЫ", 7728734909, 1107746380961, "its-s.ru", "62.01", "Разработка компьютерного программного обеспечения"
1073, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЛАБОРАТОРИЯ КОРПОРАТИВНЫХ ИНФОРМАЦИОННЫХ СИСТЕМ", "ООО ЛАБОРАТОРИЯ КОРПОРАТИВНЫХ ИНФОРМАЦИОННЫХ СИСТЕМ", 7728586369, 1067746725925, "terrorunet.ru", "62.01", "Разработка компьютерного программного обеспечения"
1074, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ФРЕОХИМ", "ООО ФРЕОХИМ", 7714398816, 1167746713562, null, "62.01", "Разработка компьютерного программного обеспечения"
1075, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МИРОВАЯ СЕТЬ", "ООО МИРОВАЯ СЕТЬ", 7704384959, 5167746468742, null, "62.01", "Разработка компьютерного программного обеспечения"
1076, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЗЕЛД-ГРУП", "ООО ЗЕЛД-ГРУП", 7708309617, 1177746083624, null, "62.01", "Разработка компьютерного программного обеспечения"
1077, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КАМЕР-ГРУПП", "ООО КАМЕР-ГРУПП", 7728345589, 1167746734407, null, "62.01", "Разработка компьютерного программного обеспечения"
1078, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЭЛЛАРИОС", "ООО ЭЛЛАРИОС", 7709971157, 1167746776504, null, "62.01", "Разработка компьютерного программного обеспечения"
1079, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ФАЗОРИ-ПЛЮС", "ООО ФАЗОРИ-ПЛЮС", 7704436692, 1177746716641, null, "62.01", "Разработка компьютерного программного обеспечения"
1080, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДЖАСТ СИНК", "ООО ДЖАСТ СИНК", 7715953244, 1137746147846, null, "62.01", "Разработка компьютерного программного обеспечения"
1081, "АКЦИОНЕРНОЕ ОБЩЕСТВО НАУЧНО-ПРОИЗВОДСТВЕННЫЙ КОНЦЕРН БАРЛ", "АО НПК БАРЛ", 7717513841, 1047796519220, "barl.ru", "62.01", "Разработка компьютерного программного обеспечения"
1082, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ВИКИВОТ!", "ООО ВИКИВОТ!", 7710881902, 1117746048815, "crowdexpert.ru", "62.01", "Разработка компьютерного программного обеспечения"
1083, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ИМПЕРИАЛТРЕНДИНГ", "ООО ИМПЕРИАЛТРЕНДИНГ", 7718281015, 1157746980126, null, "62.01", "Разработка компьютерного программного обеспечения"
1084, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОГРАММИРОВАНИЕ И НОВЫЕ ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ", "ООО ПРОНИТ", 7731356728, 1177746322885, "www.pronit.ru", "62.01", "Разработка компьютерного программного обеспечения"
1085, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ РЕАЛ ГЕО", "ООО РЕАЛ ГЕО", 7726751578, 1147746811376, "гео-игры.рф", "62.01", "Разработка компьютерного программного обеспечения"
1086, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ИНТЕРНЕТ-АГЕНТСТВО БИРС", "ООО ИНТЕРНЕТ-АГЕНТСТВО БИРС", 7721795902, 1137746462138, null, "62.01", "Разработка компьютерного программного обеспечения"
1087, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МАКСИМА", "ООО МАКСИМА", 7721826438, 1147746302087, null, "62.01", "Разработка компьютерного программного обеспечения"
1088, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ИПТ-СОФТ", "ООО ИПТ-СОФТ", 7708267607, 1157746861788, null, "62.01", "Разработка компьютерного программного обеспечения"
1089, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ РОКДЕВЕЛС", "ООО РОКДЕВЕЛС", 7716804291, 1157746881291, null, "62.01", "Разработка компьютерного программного обеспечения"
1090, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ БИЗНЕС ПЛАТФОРМА", "ООО БИЗНЕС ПЛАТФОРМА", 7727314299, 1177746296694, null, "62.01", "Разработка компьютерного программного обеспечения"
1091, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДЖУЛО", "ООО ДЖУЛО", 7707360635, 1167746146039, null, "62.01", "Разработка компьютерного программного обеспечения"
1092, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ОПЛАН СОФТВЕР", "ООО ОПЛАН СОФТВЕР", 7723436497, 1167746262089, null, "62.01", "Разработка компьютерного программного обеспечения"
1093, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТИМБЭР", "ООО ТИМБЭР", 7702409608, 5167746367916, null, "62.01", "Разработка компьютерного программного обеспечения"
1094, "АКЦИОНЕРНОЕ ОБЩЕСТВО ИНТЕЛКОМ", "АО ИНТЕЛКОМ", 7730238827, 1177746999165, null, "62.01", "Разработка компьютерного программного обеспечения"
1095, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НПТВ ПРОДАКТС", "ООО НПТВ ПРОДАКТС", 7706804711, 5137746232840, null, "62.01", "Разработка компьютерного программного обеспечения"
1096, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СОФТКЕЙС ПРО", "ООО СОФТКЕЙС ПРО", 7717776583, 1147746150793, null, "62.01", "Разработка компьютерного программного обеспечения"
1097, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТАНДАРТ КАЧЕСТВА ИТ", "ОООСКИТ", 7728430467, 1187746538462, null, "62.01", "Разработка компьютерного программного обеспечения"
1098, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АТЛАС-2000", "ООО АТЛАС-2000", 7708054285, 1037739568646, null, "62.01", "Разработка компьютерного программного обеспечения"
1099, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НАУЧНО ТЕХНИЧЕСКИЙ ЦЕНТР ИНПРОМ", "ООО НТЦ ИНПРОМ", 7731295786, 1157746984471, null, "62.01", "Разработка компьютерного программного обеспечения"
1100, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ БЛЛ-СОФТ", "ООО БЛЛ-СОФТ", 7728393991, 5177746377309, null, "62.0", "Разработка компьютерного программного обеспечения"
1101, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АСПЕКТ-3", "ООО АСПЕКТ-3", 7725737757, 1117746852420, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1102, "ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО РАСПРЕДЕЛЁННЫЕ ИНФОРМАЦИОННЫЕ СИСТЕМЫ", "ЗАО РАСПРЕДЕЛЁННЫЕ ИНФОРМАЦИОННЫЕ СИСТЕМЫ", 7743835316, 1117746914625, "ts-power.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1103, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ БАЛАНСИОН", "ООО БАЛАНСИОН", 7743852431, 1127746369772, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1104, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МАККОРТ", "ООО МАККОРТ", 7724864833, 1137746138529, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1105, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КАПИТАЛ-СОФТ", "ООО КАПИТАЛ-СОФТ", 7713646030, 1087746290147, "capital-soft.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1106, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МАНЗАНА СПОРТ", "ООО МАНЗАНА СПОРТ", 7701691246, 1067760106798, "runge.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1107, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СБ ИТ", "ООО СБ ИТ", 7724877166, 1137746450665, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1108, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ОЛЛ АП НЭТ", "ООО ОЛЛ АП НЭТ", 7743879754, 1137746147934, "allupnet.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1109, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДЖИ КОРП", "ООО ДЖИ КОРП", 7724817618, 5117746050131, "gscon.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1110, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ИНТЕРАКТИВНЫЕ СИСТЕМЫ", "ООО ИНТСИС", 7725694422, 1107746397692, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1111, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АЙСИКОМ", "ООО АЙСИКОМ", 7726675341, 1117746331031, "www.iccom.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1112, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КВАНТУМ", "ООО КВАНТУМ", 7705989869, 1127746494193, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1113, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДЕЛОВОЙ ДИЗАЙН", "ООО ДЕЛОВОЙ ДИЗАЙН", 7715831567, 1107746814560, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1114, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ВЕСТБЕРИ", "ООО ВЕСТБЕРИ", 7701923440, 1117746498814, "vestbery.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1115, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ РАЗВИВАЮЩИЕ И ФОРМАТИВНЫЕ ТЕХНОЛОГИИ", "ООО РФТЕХНО", 7716591082, 1077762404675, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1116, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ИНТЕГРУМ СОФТ", "ООО ИНТЕГРУМ СОФТ", 7713720854, 5107746049241, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1117, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ИНТЕРФЕЙС ИСТ", "ООО ИНТЕРФЕЙС ИСТ", 7705998060, 1127746775012, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1118, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ 1С-РАРУС УПРАВЛЯЮЩАЯ КОМПАНИЯ", "ООО 1С-РАРУС УК", 7707672673, 1087746997689, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1119, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЛАБИРИНТ", "ООО ЛАБИРИНТ", 7713602152, 1067759923615, "1c-ka.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1120, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МЕЖРЕГИОНАЛЬНАЯ ГРУППА КОМПАНИЙ ИНФОРМПРОЕКТ", "ООО МГК ИНФОРМПРОЕКТ", 7715771011, 1097746499344, "www.iprosoft.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1121, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПИРАЛ ТЕХНОЛОДЖИЗ", "ООО ПИРАЛ ТЕХНОЛОДЖИЗ", 7703786133, 1137746218081, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1122, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ИНДЖИН", "ООО ИНДЖИН", 7725730550, 1117746609210, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1123, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ СОФТПРОМ", "ООО УК СОФТПРОМ", 7713529819, 1047796439240, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1124, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СИ-КОНСАЛТИНГ", "ООО СИ-КОНСАЛТИНГ", 7727660411, 5087746045338, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1125, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ОМИКРОН", "ООО ОМИКРОН", 7709568124, 1047796706210, "rodion.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1126, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ИНТЕРНЕТ-РЕШЕНИЯ 3.0", "ООО ИНТЕРНЕТ-РЕШЕНИЯ 3.0", 7728709028, 1097746513435, "etalon-vanna.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1127, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОМПАНИЯ ПО РАЗРАБОТКЕ ОРГАНИЗАЦИОННЫХ СТРАТЕГИЙ И ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ", "ООО КРОС-АЙТИ", 7710919673, 1127746680577, "cros-it.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1128, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СПУТНИК", "ООО СПУТНИК", 7715801643, 1107746206094, "www.kmmedia.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1129, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АЙ ТИ ДИ СИСТЕМС", "ООО АЙ ТИ ДИ СИСТЕМС", 7701882184, 1107746525842, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1130, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КЛИРУЭЙ ТЕКНОЛОДЖИС", "ООО КЛИРУЭЙ ТЕКНОЛОДЖИС", 7710880240, 5107746039286, "clearway.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1131, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОМТЕХ-КОНСАЛТ", "ООО КОМТЕХ-КОНСАЛТ", 7707760009, 1117746800160, "comtechconsult.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1132, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ БИНТЕГС", "ООО БИНТЕГС", 7716731572, 1127747192605, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1133, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КЛАСТЕРРА СЕРВИС", "ООО КЛАСТЕРРА СЕРВИС", 7716654920, 1097746790954, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1134, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЭКЛИПТИКА", "ООО ЭКЛИПТИКА", 7701938461, 1117746905605, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1135, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АНДЕРСЕН СОФТ", "ООО АНДЕРСЕН СОФТ", 7718916995, 1137746017210, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1136, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ИТ-ПОРТ", "ООО ИТ-ПОРТ", 7704801070, 1127746097490, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1137, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АНИФЛЕКС СИСТЕМЗ", "ООО АНИФЛЕКС", 7708752554, 5117746009365, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1138, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОДЖЕКТ МЕНЕДЖМЕНТ", "ООО ПРОДЖЕКТ МЕНЕДЖМЕНТ", 7717721418, 1127746219094, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1139, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЮЗТЕХ", "ООО ЮЗТЕХ", 7701693420, 1067760634292, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1140, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДИАЛОГ-А", "ООО ДИАЛОГ-А", 7727704108, 1097746719960, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1141, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АРСИ БИАЙ", "ООО АРСИ БИАЙ", 7717679766, 1107746624314, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1142, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТУДИЯ НАУМ", "ООО СТУДИЯ НАУМ", 7714882819, 1127746682062, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1143, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СВЕВС", "ООО СВЕВС", 7716749192, 1137746569080, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1144, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АЛЬТРИКС", "ООО АЛЬТРИКС", 7706743843, 1107746780085, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1145, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НАУЧНО-ПРОИЗВОДСТВЕННОЕ ПРЕДПРИЯТИЕ АКВАРИУС АНАЛИТИК", "ООО НПП АКВАРИУС АНАЛИТИК", 7716722289, 1127746616150, "aquarius-analitic.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1146, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КВИКЛИК", "ООО КВИКЛИК", 7702760132, 1117746321021, "klikvik.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1147, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЦИФРОВЫЕ СИСТЕМЫ", "ООО ЦИФРОВЫЕ СИСТЕМЫ", 7718831540, 5107746054675, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1148, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МСДИС", "ООО МСДИС", 7715952321, 1137746124438, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1149, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ РАЙСАЙЗ МЕДИА", "ООО РАЙСАЙЗ МЕДИА", 7704628316, 1067760940796, "citytalk.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1150, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ИКСПРАКТИС", "ООО ИКСПРАКТИС", 7714796736, 1097746821897, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1151, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АЙТИФАЙ", "ООО АЙТИФАЙ", 7716701994, 1117746910676, "rncit.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1152, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МЕТЕОКОНТЕКСТ", "ООО МЕТЕОКОНТЕКСТ", 7701984926, 1137746022226, "meteoctx.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1153, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЭВИРА", "ООО ЭВИРА", 7727786326, 1127746673064, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1154, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ САТИС СЕРВИС", "ОООСАТИС СЕРВИС", 7730620000, 1097746837726, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1155, "ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БИЗНЕС ПРОЕКТЫ", "АО БИЗНЕС ПРОЕКТЫ", 7709880326, 1117746507537, "5405408.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1156, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТУДИЯ РИТХИС", "ООО РИТХИС", 7715904470, 1127746102769, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1157, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ФАСТ МАНИ", "ООО ФАСТ МАНИ", 7729684048, 1117746439470, null, "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
1158, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ Р2А", "ООО Р2А", 7728609513, 1077746285693, "neobox.ru", "62.0", "Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги"
